name,specialty,city,area,stars,reviews,address,phone,phone_source,website,latitude,longitude,distance_km,maps_url
Moon Multispeciality Hospital,gastroenterologist,Chikhali,Chikhali,4.6,88,"Dehu - Alandi Rd, near Aksha Empire, Jadhav Wadi, Chikhali, Pune, Pimpri-Chinchwad, Maharashtra 411062",N/A,google_maps,N/A,18.6813763,73.8267163,4.27,"https://www.google.com/maps/place/Moon+Multispeciality+Hospital/@18.6813763,73.6825207,12z/data=!4m10!1m2!2m1!1sgastroenterologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b7a99bc155e7:0xcb06ccc7d65f6e17!8m2!3d18.6813763!4d73.8267163!15sCidnYXN0cm9lbnRlcm9sb2dpc3QgaW4gQ2hpa2hhbGkgQ2hpa2hhbGlaKSInZ2FzdHJvZW50ZXJvbG9naXN0IGluIGNoaWtoYWxpIGNoaWtoYWxpkgEIaG9zcGl0YWyaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTmFMUzAyVFhaUlJSQULgAQD6AQUInwEQOQ!16s%2Fg%2F11qq4c18xc?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
"Suman Multispecialty Hospital & ICU–Best Physician,Diabetologist,Cardiologist | Best Hospital in Moshi Chikhali PCMC Bhosari",gastroenterologist,Chikhali,Chikhali,4.7,300,"Suman Multispecialty Hospital and ICU, Plot No. 125, Near Spine Rd , Gold Gym Chowk, Moshi Chikhali Pradhikaran, Moshi High Street Link Rd, near MNGL CNG Pump, Sector 13, Chikhali, Pimpri-Chinchwad, Maharashtra 411019",080 4803 8863,google_maps,https://www.sumanmultispecialityhospital.com/,18.6617103,73.8284331,2.72,"https://www.google.com/maps/place/Suman+Multispecialty+Hospital+%26+ICU%E2%80%93Best+Physician,Diabetologist,Cardiologist+%7C+Best+Hospital+in+Moshi+Chikhali+PCMC+Bhosari/@18.6813763,73.6825207,12z/data=!4m10!1m2!2m1!1sgastroenterologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b9172520646f:0x808d6c27c3897baf!8m2!3d18.6617103!4d73.8284331!15sCidnYXN0cm9lbnRlcm9sb2dpc3QgaW4gQ2hpa2hhbGkgQ2hpa2hhbGlaKSInZ2FzdHJvZW50ZXJvbG9naXN0IGluIGNoaWtoYWxpIGNoaWtoYWxpkgEIaG9zcGl0YWzgAQA!16s%2Fg%2F11wx0qktxt?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Moshi Multispeciality Hospital,gastroenterologist,Chikhali,Chikhali,4.6,273,"besides bhart petrol pump, Dehu - Alandi Rd, in front of D-Mart, MIDC, Moshi, Pune, Pimpri-Chinchwad, Maharashtra 412105",077988 13085,google_maps,https://moshihospital.co.in/,18.6794676,73.8372317,4.74,"https://www.google.com/maps/place/Moshi+Multispeciality+Hospital/@18.6813763,73.6825207,12z/data=!4m10!1m2!2m1!1sgastroenterologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b70fd13a96cd:0x99cd94900a11a0de!8m2!3d18.6794676!4d73.8372317!15sCidnYXN0cm9lbnRlcm9sb2dpc3QgaW4gQ2hpa2hhbGkgQ2hpa2hhbGlaKSInZ2FzdHJvZW50ZXJvbG9naXN0IGluIGNoaWtoYWxpIGNoaWtoYWxpkgEIaG9zcGl0YWzgAQA!16s%2Fg%2F11q84w_t35?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Prime Speciality Hospital - Dr. Pankaj Bhalerao,gastroenterologist,Chikhali,Chikhali,4.9,106,"1st Floor, Phase 2, Nisarg Vatika, Dehu - Moshi Rd, near Ramdev Dhaba, Borhadewadi, Moshi, Pimpri-Chinchwad, Maharashtra 411070",074474 41426,google_maps,https://www.primespecialityhospital.in/,18.6796231,73.8389191,4.87,"https://www.google.com/maps/place/Prime+Speciality+Hospital+-+Dr.+Pankaj+Bhalerao/@18.6813763,73.6825207,12z/data=!4m10!1m2!2m1!1sgastroenterologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b7b19061c1cf:0x5c303597c2231353!8m2!3d18.6796231!4d73.8389191!15sCidnYXN0cm9lbnRlcm9sb2dpc3QgaW4gQ2hpa2hhbGkgQ2hpa2hhbGlaKSInZ2FzdHJvZW50ZXJvbG9naXN0IGluIGNoaWtoYWxpIGNoaWtoYWxpkgEIaG9zcGl0YWyaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjFaTTFwdE5YbFVNMEY1V1d4RmQwOVZOVkpWUjJ4WVdtNW9ObEpYWXhBQuABAPoBBQjZAxBE!16s%2Fg%2F11m5_jqrdx?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Dr Pankaj Ingole - Best General Surgeon in Pimpri Chinchwad | Best Laser Piles Fistula Appendix Hernia Lipoma Specialist,gastroenterologist,Chikhali,Chikhali,5.0,100,"AROGYAM CHILD AND GENERAL SURGICAL SPECIALITY CLINIC, tamhane vasti, Tower Line Rd, Shiv Chatrapati Housing Society, Hanuman Nagar, Chikhali, Pune, Pimpri-Chinchwad, Maharashtra 411062",088886 36584,google_maps,https://dr-pankaj-ingole.grexa.site/,18.6723609,73.7907529,3.26,"https://www.google.com/maps/place/Dr+Pankaj+Ingole+-+Best+General+Surgeon+in+Pimpri+Chinchwad+%7C+Best+Laser+Piles+Fistula+Appendix+Hernia+Lipoma+Specialist/@18.6813763,73.6825207,12z/data=!4m10!1m2!2m1!1sgastroenterologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b726933e99c7:0x314cdc4b7ef07d7!8m2!3d18.6723609!4d73.7907529!15sCidnYXN0cm9lbnRlcm9sb2dpc3QgaW4gQ2hpa2hhbGkgQ2hpa2hhbGlaKSInZ2FzdHJvZW50ZXJvbG9naXN0IGluIGNoaWtoYWxpIGNoaWtoYWxpkgEHc3VyZ2VvbuABAA!16s%2Fg%2F11xlmpt_h5?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Jeevan Clinic,gastroenterologist,Chikhali,Chikhali,4.9,112,"Newale Vasti Rd, opp. to Siddhi College of Pharmacy Main gate, Vitthal Nagar, Newale Wasti, Chikhali, Pune, Pimpri-Chinchwad, Maharashtra 411062",088889 72299,google_maps,N/A,18.6746942,73.8070846,3.01,"https://www.google.com/maps/place/Jeevan+Clinic/@18.6813763,73.6825207,12z/data=!4m10!1m2!2m1!1sgastroenterologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b716d9b9a2b7:0x840b6da90aa122f7!8m2!3d18.6746942!4d73.8070846!15sCidnYXN0cm9lbnRlcm9sb2dpc3QgaW4gQ2hpa2hhbGkgQ2hpa2hhbGlaKSInZ2FzdHJvZW50ZXJvbG9naXN0IGluIGNoaWtoYWxpIGNoaWtoYWxpkgEGZG9jdG9y4AEA!16s%2Fg%2F11kcb6fk8v?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Dr PRAVIN SALUNKHE CLINIC,gastroenterologist,Chikhali,Chikhali,2.7,295,"44, Sukhwani Chamber, Station Rd, near AMBEDKAR CHOWK, MIDC, Pimpri Colony, Pune, Pimpri-Chinchwad, Maharashtra 411018",020 2742 2742,google_maps,http://drpravinsalunkhe.com/,18.6253616,73.8049859,2.49,"https://www.google.com/maps/place/Dr+PRAVIN+SALUNKHE+CLINIC/@18.6813763,73.6825207,12z/data=!3m1!5s0x3bc2b850d6e25b75:0x48d3fd1be8130eb3!4m10!1m2!2m1!1sgastroenterologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b85bffffffff:0xe716452e1986795b!8m2!3d18.6253616!4d73.8049859!15sCidnYXN0cm9lbnRlcm9sb2dpc3QgaW4gQ2hpa2hhbGkgQ2hpa2hhbGlaKSInZ2FzdHJvZW50ZXJvbG9naXN0IGluIGNoaWtoYWxpIGNoaWtoYWxpkgESZ2FzdHJvZW50ZXJvbG9naXN04AEA!16s%2Fg%2F1tyzxfgt?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Global Family Clinic,gastroenterologist,Chikhali,Chikhali,5.0,23,"Swaraj, Shubhyog Society, Barane Rd, MIDC, Moshi, Maharashtra 411070",N/A,google_maps,N/A,18.6833923,73.8369608,5.05,"https://www.google.com/maps/place/Global+Family+Clinic/@18.6813763,73.6825207,12z/data=!4m10!1m2!2m1!1sgastroenterologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b735bf950b7b:0x447c59cc5bcd219c!8m2!3d18.6833923!4d73.8369608!15sCidnYXN0cm9lbnRlcm9sb2dpc3QgaW4gQ2hpa2hhbGkgQ2hpa2hhbGmSAQZkb2N0b3LgAQA!16s%2Fg%2F11fsmc4wzr?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
"Dr. Jenny Koshy - Best General Physician In Nigdi, PCMC | MBBS | MD Medicine | Diabetologist in Nigdi, PCMC",gastroenterologist,Chikhali,Chikhali,5.0,90,"Lokmanya hospital, Tilak Rd, Sector No. 24, Pradhikaran, Nigdi, Pune, Pimpri-Chinchwad, Maharashtra 411044",093730 28075,google_maps,https://drjennykoshy.fly-social.site/,18.6559643,73.7733764,3.7,"https://www.google.com/maps/place/Dr.+Jenny+Koshy+-+Best+General+Physician+In+Nigdi,+PCMC+%7C+MBBS+%7C+MD+Medicine+%7C+Diabetologist+in+Nigdi,+PCMC/@18.6813763,73.6825207,12z/data=!4m10!1m2!2m1!1sgastroenterologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b7e0c6182e7f:0xae7cf5b5a70b9de1!8m2!3d18.6559643!4d73.7733764!15sCidnYXN0cm9lbnRlcm9sb2dpc3QgaW4gQ2hpa2hhbGkgQ2hpa2hhbGlaKSInZ2FzdHJvZW50ZXJvbG9naXN0IGluIGNoaWtoYWxpIGNoaWtoYWxpkgEGZG9jdG9y4AEA!16s%2Fg%2F11l26cj58w?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
"Chetna Hospital-Best Multispeciality Hospital in Pimpri Chinchwad, Pune",gastroenterologist,Chikhali,Chikhali,4.8,1251,"Sahakari Bank, MIDC, GP116, Sambhaji Nagar Rd, near Pimpri, G Block, Sambhajinagar, Chinchwad, Pimpri-Chinchwad, Maharashtra 411019",091586 81123,google_maps,https://chetnahospital.co.in/,18.6592548,73.7967895,1.71,"https://www.google.com/maps/place/Chetna+Hospital-Best+Multispeciality+Hospital+in+Pimpri+Chinchwad,+Pune/@18.6813763,73.6825207,12z/data=!4m10!1m2!2m1!1sgastroenterologist+in+Chikhali+Chikhali!3m6!1s0x3bc2b82b1ec57aa5:0x4339556bc176e74d!8m2!3d18.6592548!4d73.7967895!15sCidnYXN0cm9lbnRlcm9sb2dpc3QgaW4gQ2hpa2hhbGkgQ2hpa2hhbGlaKSInZ2FzdHJvZW50ZXJvbG9naXN0IGluIGNoaWtoYWxpIGNoaWtoYWxpkgEIaG9zcGl0YWzgAQA!16s%2Fg%2F11b5zxm1rl?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
