name,specialty,city,area,stars,reviews,address,phone,phone_source,website,latitude,longitude,distance_km,maps_url
𝗢𝗮𝘀𝗶𝘀 𝗙𝗲𝗿𝘁𝗶𝗹𝗶𝘁𝘆 & 𝗜𝗩𝗙 𝗖𝗲𝗻𝘁𝗿𝗲 𝗜𝗻 𝗪𝗮𝗸𝗮𝗱 - 𝗕𝗲𝘀𝘁 𝗜𝗩𝗙 𝗖𝗲𝗻𝘁𝗿𝗲 𝗜𝗻 𝗣𝘂𝗻𝗲 | 𝗘𝘅𝗽𝗲𝗿𝘁 𝗜𝗩𝗙 𝗦𝗽𝗲𝗰𝗶𝗮𝗹𝗶𝘀𝘁𝘀 & 𝗗𝗼𝗰𝘁𝗼𝗿𝘀,IVF Center,Pune,Chikhali,4.8,1089,"Survey No 206, Dynesty commercials, Oasis Fertility, 2nd & 3 rd floor, Chatrapati Chowk Rd, Kaspate Wasti, Wakad, Pune, Maharashtra 411057",089513 95271,google_maps,https://oasisindia.in/fertility-centres-pune/wakad/?utm_source=GBP&utm_medium=wakad&utm_campaign=wakad-GBP,18.5962628,73.7720453,N/A,"https://www.google.com/maps/place/%F0%9D%97%A2%F0%9D%97%AE%F0%9D%98%80%F0%9D%97%B6%F0%9D%98%80+%F0%9D%97%99%F0%9D%97%B2%F0%9D%97%BF%F0%9D%98%81%F0%9D%97%B6%F0%9D%97%B9%F0%9D%97%B6%F0%9D%98%81%F0%9D%98%86+%26+%F0%9D%97%9C%F0%9D%97%A9%F0%9D%97%99+%F0%9D%97%96%F0%9D%97%B2%F0%9D%97%BB%F0%9D%98%81%F0%9D%97%BF%F0%9D%97%B2+%F0%9D%97%9C%F0%9D%97%BB+%F0%9D%97%AA%F0%9D%97%AE%F0%9D%97%B8%F0%9D%97%AE%F0%9D%97%B1+-+%F0%9D%97%95%F0%9D%97%B2%F0%9D%98%80%F0%9D%98%81+%F0%9D%97%9C%F0%9D%97%A9%F0%9D%97%99+%F0%9D%97%96%F0%9D%97%B2%F0%9D%97%BB%F0%9D%98%81%F0%9D%97%BF%F0%9D%97%B2+%F0%9D%97%9C%F0%9D%97%BB+%F0%9D%97%A3%F0%9D%98%82%F0%9D%97%BB%F0%9D%97%B2+%7C+%F0%9D%97%98%F0%9D%98%85%F0%9D%97%BD%F0%9D%97%B2%F0%9D%97%BF%F0%9D%98%81+%F0%9D%97%9C%F0%9D%97%A9%F0%9D%97%99+%F0%9D%97%A6%F0%9D%97%BD%F0%9D%97%B2%F0%9D%97%B0%F0%9D%97%B6%F0%9D%97%AE%F0%9D%97%B9%F0%9D%97%B6%F0%9D%98%80%F0%9D%98%81%F0%9D%98%80+%26+%F0%9D%97%97%F0%9D%97%BC%F0%9D%97%B0%F0%9D%98%81%F0%9D%97%BC%F0%9D%97%BF%F0%9D%98%80/@18.5962628,73.6278497,12z/data=!4m10!1m2!2m1!1sIVF+Center+in+Pune+Chikhali!3m6!1s0x3bc2b9a49bcef21b:0xc57f86d123750519!8m2!3d18.5962628!4d73.7720453!15sChtJVkYgQ2VudGVyIGluIFB1bmUgQ2hpa2hhbGlaHSIbaXZmIGNlbnRlciBpbiBwdW5lIGNoaWtoYWxpkgEQZmVydGlsaXR5X2NsaW5pY-ABAA!16s%2Fg%2F11hkbrrvzh?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
DPU IVF & Endoscopy Center,IVF Center,Pune,Chikhali,4.8,50,"7th Floor, Hi-Tech Building Dr. D.Y. Patil Hospital & Research Centre, Sant Tukaram Nagar, Pimpri Colony, Pune, Maharashtra 411018",020 6711 6441,google_maps,https://dpuivfpune.com/,18.6231028,73.8218036,N/A,"https://www.google.com/maps/place/DPU+IVF+%26+Endoscopy+Center/@18.5962628,73.6278497,12z/data=!4m10!1m2!2m1!1sIVF+Center+in+Pune+Chikhali!3m6!1s0x3bc2b9e9b2cd6471:0xdbbf945aca4a1664!8m2!3d18.6231028!4d73.8218036!15sChtJVkYgQ2VudGVyIGluIFB1bmUgQ2hpa2hhbGmSARBmZXJ0aWxpdHlfY2xpbmlj4AEA!16s%2Fg%2F11r_chqcqh?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
"Infertility & PCOD Specialist In PCMC - Dr. Avinash Deore | Heavy periods, Irregular menses treatment, treatment in PCMC",IVF Center,Pune,Chikhali,4.8,381,"Kohinoor Arcade, Shop No.116, First Floor, Tilak Chowk, Old Mumbai - Pune Hwy, Nigdi, Pune, Maharashtra 411044",094225 58509,google_maps,https://www.infertilityayurved.in/,18.6589147,73.7768575,N/A,"https://www.google.com/maps/place/Infertility+%26+PCOD+Specialist+In+PCMC+-+Dr.+Avinash+Deore+%7C+Heavy+periods,+Irregular+menses+treatment,+treatment+in+PCMC/@18.5962628,73.6278497,12z/data=!3m1!5s0x3bc2b9df6df0eaf1:0x41d647af64903b9c!4m10!1m2!2m1!1sIVF+Center+in+Pune+Chikhali!3m6!1s0x3bc2b9d8c780e1d7:0x2e59456497b122d7!8m2!3d18.6589147!4d73.7768575!15sChtJVkYgQ2VudGVyIGluIFB1bmUgQ2hpa2hhbGlaHSIbaXZmIGNlbnRlciBpbiBwdW5lIGNoaWtoYWxpkgEQZmVydGlsaXR5X2NsaW5pY-ABAA!16s%2Fg%2F11b7jmqzn1?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
FYNE IVF,IVF Center,Pune,Chikhali,4.9,138,"203, Royal Tranquil Above Chitalebandhu Mithaiwale, Kokane Chowk, Pimple Saudagar, Pimpri Colony, Pune, Pimpri-Chinchwad, Maharashtra 411017",096659 89191,google_maps,https://www.fyneivf.com/,18.5986263,73.7911268,N/A,"https://www.google.com/maps/place/FYNE+IVF/@18.5962628,73.6278497,12z/data=!4m10!1m2!2m1!1sIVF+Center+in+Pune+Chikhali!3m6!1s0x3bc2b91ea32eaaab:0xe3eaec0d29916eb!8m2!3d18.5986263!4d73.7911268!15sChtJVkYgQ2VudGVyIGluIFB1bmUgQ2hpa2hhbGlaHSIbaXZmIGNlbnRlciBpbiBwdW5lIGNoaWtoYWxpkgEQZmVydGlsaXR5X2NsaW5pY-ABAA!16s%2Fg%2F11y2czh28g?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Xenith IVF,IVF Center,Pune,Chikhali,4.6,381,"PCMC, Office No. 307,8,9, 3rd floor, Wing B GO Square, Kaspte Chowk, Wakad, Pune, Maharashtra 411057",091307 76776,google_maps,https://xenithivf.com/ivf-center-in-wakad-pcmc-pune/?utm_source=google&utm_medium=gmb&utm_campaign=wakad,18.5903431,73.7711391,N/A,"https://www.google.com/maps/place/Xenith+IVF/@18.5962628,73.6278497,12z/data=!3m1!5s0x3bc2b94704219677:0x4d3a906d41e73621!4m10!1m2!2m1!1sIVF+Center+in+Pune+Chikhali!3m6!1s0x3bc2b940097ede07:0xcb33d2a4bc8be7df!8m2!3d18.5903431!4d73.7711391!15sChtJVkYgQ2VudGVyIGluIFB1bmUgQ2hpa2hhbGmSARBmZXJ0aWxpdHlfY2xpbmlj4AEA!16s%2Fg%2F11cm05cdh3?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
DR SAYALI CHAVAN,IVF Center,Pune,Chikhali,5.0,8,"HOSPITAL AND RESEARCH CENTER, DR. D Y PATIL MEDICAL COLLEGE, 7TH FLOOR, DPU IVF & ENDOSCOPY CENTER HI TECH BUILDING, Sant Tukaram Nagar, Pimpri-Chinchwad, Maharashtra 411018",079729 96874,google_maps,https://drsayalichavanivfdoctor.com/,18.6246853,73.8254531,N/A,"https://www.google.com/maps/place/DR+SAYALI+CHAVAN/@18.5962628,73.6278497,12z/data=!4m10!1m2!2m1!1sIVF+Center+in+Pune+Chikhali!3m6!1s0x3bc2b901445d5e99:0xba894bf1eee868ec!8m2!3d18.6246853!4d73.8254531!15sChtJVkYgQ2VudGVyIGluIFB1bmUgQ2hpa2hhbGlaHSIbaXZmIGNlbnRlciBpbiBwdW5lIGNoaWtoYWxpkgETZmVydGlsaXR5X3BoeXNpY2lhbuABAA!16s%2Fg%2F11y9pst3xp?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Progenesis Fertility Center - Best IVF Center in Pune,IVF Center,Pune,Chikhali,4.9,2932,"Infront of Reliance Digital, Kataria Chambers, ITI Rd, Sanewadi, Aundh, Pune, Maharashtra 411067",094239 71620,google_maps,https://progenesisivf.com/our-center/best-ivf-center-in-pune/,18.5542529,73.8092704,N/A,"https://www.google.com/maps/place/Progenesis+Fertility+Center+-+Best+IVF+Center+in+Pune/@18.5962628,73.6278497,12z/data=!4m10!1m2!2m1!1sIVF+Center+in+Pune+Chikhali!3m6!1s0x3bc2bf310e8f152f:0x3bf3e93f859d2166!8m2!3d18.5542529!4d73.8092704!15sChtJVkYgQ2VudGVyIGluIFB1bmUgQ2hpa2hhbGmSARBmZXJ0aWxpdHlfY2xpbmlj4AEA!16s%2Fg%2F11qnth0yw6?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Dr. Rajendra Shitole - IVF Specialist PCMC,IVF Center,Pune,Chikhali,5.0,1,"7th Floor, Patil Hospital & Research center, D.Y, Dr DY Patil College Rd, MIDC, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411018",082084 22881,google_maps,https://drrajendrashitoleivfdoctor.com/,18.6246661,73.8251988,N/A,"https://www.google.com/maps/place/Dr.+Rajendra+Shitole+-+IVF+Specialist+PCMC/@18.5962628,73.6278497,12z/data=!4m10!1m2!2m1!1sIVF+Center+in+Pune+Chikhali!3m6!1s0x3bc2b9e6651820b3:0x8bd2bfafc4b0a66!8m2!3d18.6246661!4d73.8251988!15sChtJVkYgQ2VudGVyIGluIFB1bmUgQ2hpa2hhbGlaHSIbaXZmIGNlbnRlciBpbiBwdW5lIGNoaWtoYWxpkgETZmVydGlsaXR5X3BoeXNpY2lhbuABAA!16s%2Fg%2F11y049qmg8?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Cloudnine IVF Center in SB Road | Best Fertility & IVF Treatments in Pune,IVF Center,Pune,Chikhali,4.9,314,"Plot No.65, Senapati Bapat Rd, behind JW MARRIOTT HOTEL, Shivaji Co operative Housing Society, Bhageerath, Gokhalenagar, Pune, Maharashtra 411016",080 6821 6217,google_maps,https://www.cloudninefertility.com/centre/fertility-ivf-hospitals-in-sb-road?utm_city=pune&utm_source=gmb&utm_medium=organic&utm_campaign=pune+sb-road+c9-fertility-gmb-website&utm_content=website-button,18.5307575,73.8288628,N/A,"https://www.google.com/maps/place/Cloudnine+IVF+Center+in+SB+Road+%7C+Best+Fertility+%26+IVF+Treatments+in+Pune/@18.5962628,73.6278497,12z/data=!4m10!1m2!2m1!1sIVF+Center+in+Pune+Chikhali!3m6!1s0x3bc2c198e4252785:0x7217b41d912bb710!8m2!3d18.5307575!4d73.8288628!15sChtJVkYgQ2VudGVyIGluIFB1bmUgQ2hpa2hhbGlaHSIbaXZmIGNlbnRlciBpbiBwdW5lIGNoaWtoYWxpkgEQZmVydGlsaXR5X2NsaW5pY-ABAA!16s%2Fg%2F11r9f0dshf?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Dr.Sayali Chavan,IVF Center,Pune,Chikhali,N/A,N/A,"7 th Floor, DPU IVF & Endoscopy Center, Sant Tukaram Nagar, Pimpri Colony, Pimpri-Chinchwad, Maharashtra 411018",079729 96874,google_maps,https://drsayalichavanivfdoctor.com/,18.6239597,73.8209801,N/A,"https://www.google.com/maps/place/Dr.Sayali+Chavan/@18.5962628,73.6278497,12z/data=!4m10!1m2!2m1!1sIVF+Center+in+Pune+Chikhali!3m6!1s0x3bc2b9b6694979cf:0xd67b38800074fb23!8m2!3d18.6239597!4d73.8209801!15sChtJVkYgQ2VudGVyIGluIFB1bmUgQ2hpa2hhbGlaHSIbaXZmIGNlbnRlciBpbiBwdW5lIGNoaWtoYWxpkgETZmVydGlsaXR5X3BoeXNpY2lhbuABAA!16s%2Fg%2F11mkx7gq2s?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
