name,specialty,city,area,stars,reviews,address,phone,phone_source,website,latitude,longitude,maps_url
Dr Paresh Kale's Dental Clinic,Dentist,Pune,,5.0,20,"Status Health Club Building, 791, Bhandarkar Rd, Shreeman Society, Shivajinagar, Pune, Maharashtra 411004",020 2567 7949,google_maps,http://drpareshkale.in/,18.5179644,73.8358643,"https://www.google.com/maps/place/Dr+Paresh+Kale's+Dental+Clinic/@18.5166932,73.7971318,14z/data=!4m10!1m2!2m1!1sDentist+in+Pune!3m6!1s0x3bc2bf8f3fffffff:0xc3c29fc9a7882cc0!8m2!3d18.5179644!4d73.8358643!15sCg9EZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgENZGVudGFsX2NsaW5pY5oBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOWU9YQlBTbXhSUlJBQuABAPoBBQjeAxBA!16s%2Fg%2F1v9ghfrn?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Dental hub,Dentist,Pune,,5.0,37,"Income tax, 110/9 Meghashree bunglow prabhat road, lane - 14, Pune, Maharashtra 411004",095459 99908,google_maps,N/A,18.513061,73.8316945,"https://www.google.com/maps/place/Dental+hub/@18.5166932,73.7971318,14z/data=!4m10!1m2!2m1!1sDentist+in+Pune!3m6!1s0x3bc2bfc9067f983b:0xc2a4072515ac5874!8m2!3d18.513061!4d73.8316945!15sCg9EZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgENZGVudGFsX2NsaW5pY5oBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOMWFVeGxZbXBSUlJBQuABAPoBBAgAEDo!16s%2Fg%2F11jbnm4z2_?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
32Smiles,Dentist,Pune,,4.8,1044,"Premium Point, 1321/1, Jangali Maharaj Rd, opp. Modern Highschool, near Titan Showroom, Shivajinagar, Pune, Maharashtra 411005",072760 57079,google_maps,https://32smiles.co.in/,18.5246115,73.849663,"https://www.google.com/maps/place/32Smiles/@18.5166932,73.7971318,14z/data=!4m10!1m2!2m1!1sDentist+in+Pune!3m6!1s0x3bc2c0783c925555:0x23f14218eca80764!8m2!3d18.5246115!4d73.849663!15sCg9EZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgENZGVudGFsX2NsaW5pY-ABAA!16s%2Fg%2F11thjwcpzd?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
"Jabade Dental - Dr.Onkar Jabade, Law Collage Rd |Dental Implants Pune | All on 4 dental implants | Full Mouth Dental Implants",Dentist,Pune,,5.0,107,"Jabade Banglow, 3rd Floor, Kanchan Lane, Law College Rd, Shivajinagar, Pune, Maharashtra 411004",092265 25757,google_maps,https://jabadedentalpune.in/,18.5152554,73.8282939,"https://www.google.com/maps/place/Jabade+Dental+-+Dr.Onkar+Jabade,+Law+Collage+Rd+%7CDental+Implants+Pune+%7C+All+on+4+dental+implants+%7C+Full+Mouth+Dental+Implants/@18.5166932,73.7971318,14z/data=!4m10!1m2!2m1!1sDentist+in+Pune!3m6!1s0x3bc2bf7ca2728df5:0x9a94270cf163d3ea!8m2!3d18.5152554!4d73.8282939!15sCg9EZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgENZGVudGFsX2NsaW5pY-ABAA!16s%2Fg%2F11tsxkvsxq?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Dr. Rajan's Advanced Dental & Surgical Lounge,Dentist,Pune,,5.0,63,"Flat no.1, Abhyudaya Apartment, Sane Dairy, Bhandarkar Rd, above Bank of Baroda Besides, Deccan Gymkhana, Pune, Maharashtra 411004",076660 32150,google_maps,http://www.drrajandentallounge.com/,18.5179898,73.8370215,"https://www.google.com/maps/place/Dr.+Rajan's+Advanced+Dental+%26+Surgical+Lounge/@18.5166932,73.7971318,14z/data=!4m10!1m2!2m1!1sDentist+in+Pune!3m6!1s0x3bc2bfee18c02499:0x1ba1a984f2066228!8m2!3d18.5179898!4d73.8370215!15sCg9EZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgENZGVudGFsX2NsaW5pY5oBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOYWVuVXliamxCUlJBQuABAPoBBAgkECM!16s%2Fg%2F11rnhtw6xl?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
The Dent Care - Erandwane,Dentist,Pune,,4.9,128,"A1, Minar Apartments, Law College Rd, opp. Maruti Suzuki Showroom, Shanti Sheela Society, Apex Colony, Erandwane, Pune, Maharashtra 411038",090679 35347,google_maps,https://thedentcares.com/,18.5137194,73.8288968,"https://www.google.com/maps/place/The+Dent+Care+-+Erandwane/@18.5166932,73.7971318,14z/data=!4m10!1m2!2m1!1sDentist+in+Pune!3m6!1s0x3bc2bff6adfd29a9:0x6b759d43290456c1!8m2!3d18.5137194!4d73.8288968!15sCg9EZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgEHZGVudGlzdOABAA!16s%2Fg%2F11f79wdg9n?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Dr Shardul Sontakke,Dentist,Pune,,4.9,148,"2, ""Shakuntal"", 46, 10, Law College Rd, near Nal Stop, Erandwane, Pune, Maharashtra 411038",020 2545 5680,google_maps,http://www.smilegallery.in/,18.509038,73.8302375,"https://www.google.com/maps/place/Dr+Shardul+Sontakke/@18.5166932,73.7971318,14z/data=!4m10!1m2!2m1!1sDentist+in+Pune!3m6!1s0x3bc2bf8d8e149bc5:0x1e7d24e149219a5f!8m2!3d18.509038!4d73.8302375!15sCg9EZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgEHZGVudGlzdJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSbGFYRXlaMjUzUlJBQuABAPoBBQjKARAr!16s%2Fg%2F1tftjnmv?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Toothsmith Dental Clinic & Cosmetic | Best Dentist & Dental Clinic Prabhat road Pune,Dentist,Pune,,5.0,31,"Flat no 19, 5th floor, Sneh Avenue Opp Kalmadi School, Dr Ketkar Road, Prabhat Rd, Pune, Maharashtra 411004",084110 08866,google_maps,N/A,18.5116068,73.8333771,"https://www.google.com/maps/place/Toothsmith+Dental+Clinic+%26+Cosmetic+%7C+Best+Dentist+%26+Dental+Clinic+Prabhat+road+Pune/@18.5166932,73.7971318,14z/data=!4m10!1m2!2m1!1sDentist+in+Pune!3m6!1s0x3bc2bfb12846672b:0xef3ef362b11f7211!8m2!3d18.5116068!4d73.8333771!15sCg9EZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgENZGVudGFsX2NsaW5pY5oBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOYVgzTkhSVFYzUlJBQuABAPoBBQi9BBAw!16s%2Fg%2F11r_qp48cr?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Dr. Lil Tooth | Dr. Samhita Advani | Best kids dentist Pune | Pediatric Dentist in Pune | Happy Gas Dentistry,Dentist,Pune,,N/A,N/A,"Flat no. 1, Dr Tooth Advanced Dental Care and Implant Center, Vinayak Smruti Apartments, Ghodke chowk, Prabhat Rd, opp. Prabhat Police Chowki, Erandwane, Pune, Maharashtra 411004",080877 83344,google_maps,https://drtoothpune.com/,18.5141719,73.8336588,"https://www.google.com/maps/place/Dr.+Lil+Tooth+%7C+Dr.+Samhita+Advani+%7C+Best+kids+dentist+Pune+%7C+Pediatric+Dentist+in+Pune+%7C+Happy+Gas+Dentistry/@18.5166932,73.7971318,14z/data=!4m10!1m2!2m1!1sDentist+in+Pune!3m6!1s0x3bc2bfe6f61dfe95:0xbb2b85a2545cc014!8m2!3d18.5141719!4d73.8336588!15sCg9EZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgERcGVkaWF0cmljX2RlbnRpc3TgAQA!16s%2Fg%2F11svnk5ywb?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
Dr.Sumedha Dandekar Dental Clinic & Implants | Dentist Bhandarkar Rd | Root Canal| Sleep Apnea,Dentist,Pune,,5.0,19,"2, Geet Govind, Apt, Bhandarkar Rd, Deccan Gymkhana, Pune, Maharashtra 411004",020 2951 7977,google_maps,http://sumedhadandekar.com/,18.5191325,73.8322344,"https://www.google.com/maps/place/Dr.Sumedha+Dandekar+Dental+Clinic+%26+Implants+%7C+Dentist+Bhandarkar+Rd+%7C+Root+Canal%7C+Sleep+Apnea/@18.5166932,73.7971318,14z/data=!4m10!1m2!2m1!1sDentist+in+Pune!3m6!1s0x3bc2bf84e2940001:0x9234fd44c672e02e!8m2!3d18.5191325!4d73.8322344!15sCg9EZW50aXN0IGluIFB1bmVaESIPZGVudGlzdCBpbiBwdW5lkgENZGVudGFsX2NsaW5pY-ABAA!16s%2Fg%2F11qh35ns9h?entry=ttu&g_ep=EgoyMDI2MDUwNi4wIKXMDSoASAFQAw%3D%3D"
